dataset_file,dataset_row,problem_id,verdict,mentor_state,split
train-00008-of-00009.parquet,594007,842/A,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00001-of-00009.parquet,99889,488/A,OK,accepted,train
train-00008-of-00009.parquet,582091,911/B,OK,accepted,train
train-00002-of-00009.parquet,166079,82/A,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00003-of-00009.parquet,216825,984/A,OK,accepted,train
train-00004-of-00009.parquet,292691,271/A,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00008-of-00009.parquet,619132,109/A,WRONG_ANSWER,semantic_debug,train
train-00004-of-00009.parquet,344683,984/A,OK,accepted,train
train-00006-of-00009.parquet,457441,447/A,OK,accepted,train
train-00000-of-00009.parquet,47480,948/A,RUNTIME_ERROR,execution_safety,train
train-00000-of-00009.parquet,6189,382/A,WRONG_ANSWER,semantic_debug,train
train-00000-of-00009.parquet,56931,764/A,RUNTIME_ERROR,execution_safety,train
train-00008-of-00009.parquet,573028,514/A,WRONG_ANSWER,semantic_debug,train
train-00004-of-00009.parquet,299203,527/A,TIME_LIMIT_EXCEEDED,efficiency_review,test
train-00003-of-00009.parquet,237256,855/A,RUNTIME_ERROR,execution_safety,test
train-00008-of-00009.parquet,565857,486/A,TIME_LIMIT_EXCEEDED,efficiency_review,test
train-00008-of-00009.parquet,581802,266/A,OK,accepted,train
train-00002-of-00009.parquet,160366,699/A,TIME_LIMIT_EXCEEDED,efficiency_review,train
test-00000-of-00001.parquet,670028,869/A,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00003-of-00009.parquet,266561,302/A,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00003-of-00009.parquet,261705,236/A,COMPILATION_ERROR,syntax_repair,train
train-00005-of-00009.parquet,361280,844/A,CHALLENGED,semantic_debug,test
train-00005-of-00009.parquet,404489,313/A,COMPILATION_ERROR,syntax_repair,train
train-00003-of-00009.parquet,211713,1005/A,WRONG_ANSWER,semantic_debug,train
train-00005-of-00009.parquet,404441,990/A,OK,accepted,train
train-00001-of-00009.parquet,102150,61/A,COMPILATION_ERROR,syntax_repair,train
train-00001-of-00009.parquet,71712,622/A,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00008-of-00009.parquet,586218,556/A,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00000-of-00009.parquet,34959,106/A,WRONG_ANSWER,semantic_debug,train
train-00008-of-00009.parquet,591685,764/A,RUNTIME_ERROR,execution_safety,train
train-00003-of-00009.parquet,244886,994/A,WRONG_ANSWER,semantic_debug,test
train-00007-of-00009.parquet,548758,617/A,OK,accepted,train
train-00000-of-00009.parquet,3544,227/B,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00005-of-00009.parquet,352763,299/A,TIME_LIMIT_EXCEEDED,efficiency_review,train
test-00000-of-00001.parquet,636875,265/B,RUNTIME_ERROR,execution_safety,test
train-00002-of-00009.parquet,204029,919/B,TIME_LIMIT_EXCEEDED,efficiency_review,test
train-00000-of-00009.parquet,56520,169/A,WRONG_ANSWER,semantic_debug,train
train-00006-of-00009.parquet,475367,32/B,OK,accepted,test
train-00004-of-00009.parquet,308894,615/A,RUNTIME_ERROR,execution_safety,test
train-00001-of-00009.parquet,125219,747/B,RUNTIME_ERROR,execution_safety,train
train-00008-of-00009.parquet,599500,427/A,COMPILATION_ERROR,syntax_repair,train
train-00001-of-00009.parquet,98801,985/A,WRONG_ANSWER,semantic_debug,test
train-00000-of-00009.parquet,63683,0/none,OK,accepted,train
test-00000-of-00001.parquet,686113,259/B,OK,accepted,train
train-00005-of-00009.parquet,347324,501/B,WRONG_ANSWER,semantic_debug,train
train-00002-of-00009.parquet,194735,285/C,COMPILATION_ERROR,syntax_repair,test
train-00002-of-00009.parquet,169916,764/B,TIME_LIMIT_EXCEEDED,efficiency_review,test
train-00007-of-00009.parquet,537938,59/A,OK,accepted,train
train-00004-of-00009.parquet,341596,405/A,OK,accepted,train
train-00004-of-00009.parquet,306692,935/A,COMPILATION_ERROR,syntax_repair,train
train-00006-of-00009.parquet,422670,586/A,WRONG_ANSWER,semantic_debug,train
train-00000-of-00009.parquet,5670,61/A,OK,accepted,train
train-00000-of-00009.parquet,6684,268/A,OK,accepted,train
test-00000-of-00001.parquet,644419,749/B,OK,accepted,test
train-00003-of-00009.parquet,234770,841/A,RUNTIME_ERROR,execution_safety,test
test-00000-of-00001.parquet,640999,137/B,WRONG_ANSWER,semantic_debug,train
train-00007-of-00009.parquet,520610,451/A,WRONG_ANSWER,semantic_debug,test
train-00003-of-00009.parquet,241534,981/A,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00004-of-00009.parquet,337420,0/none,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00007-of-00009.parquet,503368,670/B,MEMORY_LIMIT_EXCEEDED,execution_safety,test
train-00005-of-00009.parquet,347936,765/C,OK,accepted,train
train-00007-of-00009.parquet,501976,186/A,WRONG_ANSWER,semantic_debug,train
train-00006-of-00009.parquet,468167,886/B,WRONG_ANSWER,semantic_debug,test
train-00004-of-00009.parquet,301111,146/A,COMPILATION_ERROR,syntax_repair,test
train-00006-of-00009.parquet,421858,580/A,OK,accepted,test
train-00004-of-00009.parquet,279826,743/B,OK,accepted,test
train-00003-of-00009.parquet,234278,580/A,WRONG_ANSWER,semantic_debug,test
train-00006-of-00009.parquet,454805,109/A,WRONG_ANSWER,semantic_debug,train
train-00008-of-00009.parquet,610864,731/A,RUNTIME_ERROR,execution_safety,train
train-00008-of-00009.parquet,589884,705/A,WRONG_ANSWER,semantic_debug,train
train-00008-of-00009.parquet,588103,525/A,TIME_LIMIT_EXCEEDED,efficiency_review,train
test-00000-of-00001.parquet,671334,69/A,OK,accepted,test
train-00007-of-00009.parquet,505568,998/B,COMPILATION_ERROR,syntax_repair,train
train-00004-of-00009.parquet,316888,121/A,RUNTIME_ERROR,execution_safety,train
train-00006-of-00009.parquet,419447,233/A,RUNTIME_ERROR,execution_safety,train
train-00002-of-00009.parquet,157718,858/A,RUNTIME_ERROR,execution_safety,train
train-00000-of-00009.parquet,55489,433/A,OK,accepted,test
train-00008-of-00009.parquet,592469,169/A,WRONG_ANSWER,semantic_debug,train
train-00006-of-00009.parquet,446608,768/A,WRONG_ANSWER,semantic_debug,train
train-00008-of-00009.parquet,594163,618/B,WRONG_ANSWER,semantic_debug,train
train-00007-of-00009.parquet,484694,205/A,OK,accepted,train
train-00001-of-00009.parquet,119464,9/C,OK,accepted,train
train-00008-of-00009.parquet,576244,177/A1,OK,accepted,train
train-00007-of-00009.parquet,551808,337/A,WRONG_ANSWER,semantic_debug,train
train-00000-of-00009.parquet,26683,681/A,OK,accepted,train
train-00001-of-00009.parquet,69830,239/A,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00000-of-00009.parquet,34718,9/A,WRONG_ANSWER,semantic_debug,train
train-00005-of-00009.parquet,376947,915/A,WRONG_ANSWER,semantic_debug,train
train-00004-of-00009.parquet,280823,265/A,OK,accepted,train
train-00006-of-00009.parquet,451677,560/B,RUNTIME_ERROR,execution_safety,train
test-00000-of-00001.parquet,689774,80/A,WRONG_ANSWER,semantic_debug,test
train-00005-of-00009.parquet,406307,664/A,TIME_LIMIT_EXCEEDED,efficiency_review,test
train-00000-of-00009.parquet,43999,981/A,WRONG_ANSWER,semantic_debug,train
train-00002-of-00009.parquet,144331,9/A,WRONG_ANSWER,semantic_debug,train
train-00008-of-00009.parquet,607008,913/A,RUNTIME_ERROR,execution_safety,train
train-00002-of-00009.parquet,160276,58/A,RUNTIME_ERROR,execution_safety,train
test-00000-of-00001.parquet,638544,822/A,TIME_LIMIT_EXCEEDED,efficiency_review,test
train-00004-of-00009.parquet,289540,50/A,RUNTIME_ERROR,execution_safety,train
test-00000-of-00001.parquet,658400,124/A,OK,accepted,train
train-00003-of-00009.parquet,256340,954/A,OK,accepted,train
train-00001-of-00009.parquet,118018,118/A,RUNTIME_ERROR,execution_safety,train
train-00003-of-00009.parquet,264989,61/A,OK,accepted,train
train-00005-of-00009.parquet,354151,509/A,RUNTIME_ERROR,execution_safety,train
train-00006-of-00009.parquet,463314,302/A,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00005-of-00009.parquet,396016,253/A,RUNTIME_ERROR,execution_safety,train
train-00003-of-00009.parquet,259065,851/A,IDLENESS_LIMIT_EXCEEDED,efficiency_review,train
train-00001-of-00009.parquet,114408,688/A,OK,accepted,train
train-00003-of-00009.parquet,208021,595/A,RUNTIME_ERROR,execution_safety,train
train-00003-of-00009.parquet,274255,849/A,OK,accepted,train
train-00006-of-00009.parquet,434451,625/B,OK,accepted,train
train-00000-of-00009.parquet,53274,914/A,RUNTIME_ERROR,execution_safety,train
train-00008-of-00009.parquet,612322,598/A,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00001-of-00009.parquet,91989,0/none,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00006-of-00009.parquet,442178,834/A,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00008-of-00009.parquet,614033,793/A,WRONG_ANSWER,semantic_debug,train
train-00001-of-00009.parquet,127140,486/A,OK,accepted,test
train-00008-of-00009.parquet,578402,379/A,WRONG_ANSWER,semantic_debug,test
train-00004-of-00009.parquet,315471,1011/A,WRONG_ANSWER,semantic_debug,train
train-00001-of-00009.parquet,125276,61/A,RUNTIME_ERROR,execution_safety,train
train-00006-of-00009.parquet,472640,368/B,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00001-of-00009.parquet,95598,454/B,TIME_LIMIT_EXCEEDED,efficiency_review,test
train-00005-of-00009.parquet,411734,474/A,OK,accepted,train
train-00006-of-00009.parquet,462940,765/C,WRONG_ANSWER,semantic_debug,train
train-00000-of-00009.parquet,54791,84/A,WRONG_ANSWER,semantic_debug,test
train-00002-of-00009.parquet,185046,593/A,RUNTIME_ERROR,execution_safety,train
train-00007-of-00009.parquet,519761,61/A,OK,accepted,train
train-00004-of-00009.parquet,308567,44/A,OK,accepted,train
train-00003-of-00009.parquet,264328,479/A,RUNTIME_ERROR,execution_safety,test
train-00004-of-00009.parquet,289112,709/A,WRONG_ANSWER,semantic_debug,test
train-00003-of-00009.parquet,229348,637/B,TIME_LIMIT_EXCEEDED,efficiency_review,test
train-00007-of-00009.parquet,541696,0/none,OK,accepted,train
train-00005-of-00009.parquet,403945,143/A,OK,accepted,test
train-00005-of-00009.parquet,380685,456/A,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00008-of-00009.parquet,612561,59/A,OK,accepted,train
train-00002-of-00009.parquet,205589,219/A,OK,accepted,train
train-00004-of-00009.parquet,326716,7/A,OK,accepted,train
train-00004-of-00009.parquet,276183,1/A,COMPILATION_ERROR,syntax_repair,train
train-00001-of-00009.parquet,88343,344/A,TIME_LIMIT_EXCEEDED,efficiency_review,test
train-00003-of-00009.parquet,259120,23/A,COMPILATION_ERROR,syntax_repair,train
train-00000-of-00009.parquet,32177,432/A,RUNTIME_ERROR,execution_safety,test
train-00000-of-00009.parquet,58621,863/A,COMPILATION_ERROR,syntax_repair,train
train-00008-of-00009.parquet,604124,0/none,RUNTIME_ERROR,execution_safety,train
test-00000-of-00001.parquet,639581,967/A,COMPILATION_ERROR,syntax_repair,train
train-00001-of-00009.parquet,90539,71/A,COMPILATION_ERROR,syntax_repair,train
train-00002-of-00009.parquet,154177,245/A,WRONG_ANSWER,semantic_debug,train
train-00006-of-00009.parquet,420409,961/A,COMPILATION_ERROR,syntax_repair,train
train-00002-of-00009.parquet,188375,731/A,RUNTIME_ERROR,execution_safety,train
train-00001-of-00009.parquet,83680,978/A,WRONG_ANSWER,semantic_debug,train
train-00000-of-00009.parquet,31832,697/A,MEMORY_LIMIT_EXCEEDED,execution_safety,train
train-00004-of-00009.parquet,328191,637/A,RUNTIME_ERROR,execution_safety,test
train-00000-of-00009.parquet,18638,82/A,RUNTIME_ERROR,execution_safety,train
train-00005-of-00009.parquet,356770,450/A,COMPILATION_ERROR,syntax_repair,train
train-00003-of-00009.parquet,245550,69/A,WRONG_ANSWER,semantic_debug,test
train-00007-of-00009.parquet,516691,816/A,OK,accepted,train
train-00008-of-00009.parquet,576723,549/A,OK,accepted,train
train-00002-of-00009.parquet,149316,431/B,OK,accepted,train
train-00005-of-00009.parquet,354567,102/B,OK,accepted,train
train-00005-of-00009.parquet,392799,732/A,OK,accepted,train
train-00002-of-00009.parquet,180607,253/A,RUNTIME_ERROR,execution_safety,train
train-00008-of-00009.parquet,568921,570/A,RUNTIME_ERROR,execution_safety,test
train-00003-of-00009.parquet,254572,474/A,WRONG_ANSWER,semantic_debug,train
train-00007-of-00009.parquet,548772,617/A,RUNTIME_ERROR,execution_safety,train
train-00004-of-00009.parquet,329638,215/A,OK,accepted,train
train-00005-of-00009.parquet,395730,401/A,WRONG_ANSWER,semantic_debug,test
train-00006-of-00009.parquet,426463,514/A,WRONG_ANSWER,semantic_debug,train
train-00007-of-00009.parquet,540983,673/A,WRONG_ANSWER,semantic_debug,train
train-00007-of-00009.parquet,524371,393/A,WRONG_ANSWER,semantic_debug,test
train-00008-of-00009.parquet,558026,615/A,WRONG_ANSWER,semantic_debug,test
train-00008-of-00009.parquet,574835,870/A,COMPILATION_ERROR,syntax_repair,train
train-00008-of-00009.parquet,568706,794/A,MEMORY_LIMIT_EXCEEDED,execution_safety,test
train-00000-of-00009.parquet,62117,955/A,WRONG_ANSWER,semantic_debug,train
train-00008-of-00009.parquet,568384,13/A,COMPILATION_ERROR,syntax_repair,train
train-00007-of-00009.parquet,501555,362/B,RUNTIME_ERROR,execution_safety,train
train-00006-of-00009.parquet,447811,96/A,COMPILATION_ERROR,syntax_repair,train
train-00008-of-00009.parquet,566181,253/A,COMPILATION_ERROR,syntax_repair,train
test-00000-of-00001.parquet,654037,219/A,OK,accepted,train
train-00008-of-00009.parquet,556394,271/A,OK,accepted,train
train-00005-of-00009.parquet,379458,237/A,WRONG_ANSWER,semantic_debug,train
train-00002-of-00009.parquet,184290,4/A,WRONG_ANSWER,semantic_debug,test
train-00008-of-00009.parquet,579484,69/A,WRONG_ANSWER,semantic_debug,test
train-00002-of-00009.parquet,146046,11/A,WRONG_ANSWER,semantic_debug,test
test-00000-of-00001.parquet,668072,0/none,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00004-of-00009.parquet,318329,433/B,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00003-of-00009.parquet,243101,239/A,WRONG_ANSWER,semantic_debug,train
train-00003-of-00009.parquet,251494,934/B,RUNTIME_ERROR,execution_safety,train
train-00003-of-00009.parquet,235508,0/none,WRONG_ANSWER,semantic_debug,train
train-00004-of-00009.parquet,339155,567/A,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00004-of-00009.parquet,285808,144/A,COMPILATION_ERROR,syntax_repair,train
train-00006-of-00009.parquet,452133,221/A,OK,accepted,train
train-00007-of-00009.parquet,486066,742/A,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00005-of-00009.parquet,382640,32/A,WRONG_ANSWER,semantic_debug,train
train-00004-of-00009.parquet,281432,46/A,OK,accepted,train
train-00004-of-00009.parquet,276258,546/A,COMPILATION_ERROR,syntax_repair,train
train-00006-of-00009.parquet,476389,873/A,OK,accepted,train
train-00005-of-00009.parquet,362393,670/B,TIME_LIMIT_EXCEEDED,efficiency_review,test
train-00001-of-00009.parquet,131551,41/A,OK,accepted,train
train-00008-of-00009.parquet,583684,0/none,WRONG_ANSWER,semantic_debug,train
train-00003-of-00009.parquet,226916,734/A,OK,accepted,train
train-00000-of-00009.parquet,9850,758/A,OK,accepted,train
train-00002-of-00009.parquet,174199,706/B,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00007-of-00009.parquet,526370,810/A,TIME_LIMIT_EXCEEDED,efficiency_review,test
train-00001-of-00009.parquet,104011,558/A,RUNTIME_ERROR,execution_safety,test
train-00000-of-00009.parquet,50117,172/A,OK,accepted,train
train-00002-of-00009.parquet,162173,908/A,WRONG_ANSWER,semantic_debug,train
train-00007-of-00009.parquet,530234,431/A,RUNTIME_ERROR,execution_safety,train
train-00003-of-00009.parquet,260707,705/A,OK,accepted,train
train-00006-of-00009.parquet,459301,387/B,WRONG_ANSWER,semantic_debug,train
train-00007-of-00009.parquet,499512,859/A,WRONG_ANSWER,semantic_debug,train
test-00000-of-00001.parquet,625473,58/A,OK,accepted,train
train-00000-of-00009.parquet,64217,8/A,TIME_LIMIT_EXCEEDED,efficiency_review,test
train-00004-of-00009.parquet,333469,792/A,RUNTIME_ERROR,execution_safety,train
test-00000-of-00001.parquet,650172,227/B,COMPILATION_ERROR,syntax_repair,train
train-00002-of-00009.parquet,148230,69/A,WRONG_ANSWER,semantic_debug,test
train-00007-of-00009.parquet,550450,653/A,WRONG_ANSWER,semantic_debug,train
train-00003-of-00009.parquet,217428,677/A,RUNTIME_ERROR,execution_safety,train
train-00008-of-00009.parquet,580342,982/A,WRONG_ANSWER,semantic_debug,train
train-00004-of-00009.parquet,320266,394/A,WRONG_ANSWER,semantic_debug,test
train-00002-of-00009.parquet,179013,631/A,OK,accepted,test
train-00001-of-00009.parquet,80342,363/B,WRONG_ANSWER,semantic_debug,train
train-00002-of-00009.parquet,187132,265/A,OK,accepted,train
train-00007-of-00009.parquet,529678,158/A,RUNTIME_ERROR,execution_safety,test
train-00003-of-00009.parquet,217465,1/A,RUNTIME_ERROR,execution_safety,train
train-00000-of-00009.parquet,41050,807/A,WRONG_ANSWER,semantic_debug,train
train-00007-of-00009.parquet,522248,592/A,WRONG_ANSWER,semantic_debug,train
train-00001-of-00009.parquet,85612,299/A,OK,accepted,train
train-00008-of-00009.parquet,602914,755/B,OK,accepted,train
test-00000-of-00001.parquet,655684,633/A,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00002-of-00009.parquet,183288,75/A,RUNTIME_ERROR,execution_safety,train
train-00004-of-00009.parquet,333116,732/A,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00005-of-00009.parquet,393757,570/A,WRONG_ANSWER,semantic_debug,test
train-00008-of-00009.parquet,564099,16/B,RUNTIME_ERROR,execution_safety,train
train-00006-of-00009.parquet,472056,221/A,WRONG_ANSWER,semantic_debug,train
train-00000-of-00009.parquet,14691,908/A,OK,accepted,train
train-00007-of-00009.parquet,523632,231/A,RUNTIME_ERROR,execution_safety,train
train-00006-of-00009.parquet,439557,462/A,WRONG_ANSWER,semantic_debug,train
test-00000-of-00001.parquet,645005,146/A,RUNTIME_ERROR,execution_safety,test
train-00005-of-00009.parquet,365590,488/A,OK,accepted,train
train-00008-of-00009.parquet,576554,765/C,WRONG_ANSWER,semantic_debug,train
train-00001-of-00009.parquet,93092,735/B,OK,accepted,train
train-00007-of-00009.parquet,513359,463/B,WRONG_ANSWER,semantic_debug,train
train-00000-of-00009.parquet,29145,841/A,RUNTIME_ERROR,execution_safety,test
train-00002-of-00009.parquet,138197,522/A,WRONG_ANSWER,semantic_debug,train
train-00002-of-00009.parquet,187031,624/A,OK,accepted,train
test-00000-of-00001.parquet,657852,1011/A,OK,accepted,train
train-00001-of-00009.parquet,72440,540/A,OK,accepted,train
train-00001-of-00009.parquet,113311,208/A,OK,accepted,train
train-00007-of-00009.parquet,487675,667/A,COMPILATION_ERROR,syntax_repair,train
train-00003-of-00009.parquet,267143,0/none,TIME_LIMIT_EXCEEDED,efficiency_review,train
test-00000-of-00001.parquet,665671,888/B,WRONG_ANSWER,semantic_debug,test
train-00006-of-00009.parquet,414746,1/A,COMPILATION_ERROR,syntax_repair,train
train-00006-of-00009.parquet,473599,770/A,OK,accepted,train
test-00000-of-00001.parquet,651073,31/A,WRONG_ANSWER,semantic_debug,test
train-00001-of-00009.parquet,89305,527/A,WRONG_ANSWER,semantic_debug,test
train-00008-of-00009.parquet,610222,0/none,WRONG_ANSWER,semantic_debug,train
train-00008-of-00009.parquet,581959,110/A,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00002-of-00009.parquet,143619,116/A,WRONG_ANSWER,semantic_debug,train
